Comment Type,User,Comment,Date,Is Code Owner,Pull Request URL,Author,Author Is Code Owner,Commit SHA,Commit Message
Review,YogevBokobza,It is done.,2024-10-06T09:09:45Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,thecode,"This was just an example not something you should commit (should be something like `return super().is_on() or ...`, however looking at the final result I think it would be better to remove this from the base class and add it in the subclasses.",2024-10-06T12:24:21Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,YogevBokobza,It is done.,2024-10-06T13:08:00Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,thecode,"Please look at the logic used in the cover, you don't need to translate the light for a single entity.",2024-10-27T19:26:31Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,thecode,"```suggestion
```",2024-10-27T19:28:47Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,thecode,"```suggestion
        light_id: int,
```",2024-10-27T19:29:06Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,thecode,"```suggestion
        light_id: int,
```",2024-10-27T19:29:22Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,thecode,"```suggestion
        cover_id: int,
```",2024-10-27T19:29:32Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,thecode,"```suggestion
        cover_id: int,
```",2024-10-27T19:29:40Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,YogevBokobza,"It is done, but now the light will get the device name which is not what is shown in the Switcher App. (Just like the cover in the S11 device)

Now it will be like this:
Runner S11:
cover.switcher_runner_6cf5 (Actual name: Switcher Runner 6CF5)
light.switcher_runner_6cf5_light_1 (Actual name: Light 1)
light.switcher_runner_6cf5_light_2 (Actual name: Light 2)

Runner S12:
cover.switcher_run_plus_a9be_cover_1 (Actual name: Cover 1)
cover.switcher_run_plus_a9be_cover_2 (Actual name: Cover 2)
light.switcher_run_plus_a9be  (Actual name: Switcher Runner 6CF5)",2024-10-27T20:27:09Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:28Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:31Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:34Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:38Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:42Z,True,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,,
,,,2024-10-27T09:25:09Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,814493087cf03cb31143e816c58b7d06c0fb7b16,"switcher add s12 support
# Conflicts:
#	homeassistant/components/switcher_kis/cover.py
#	homeassistant/components/switcher_kis/light.py
#	homeassistant/components/switcher_kis/manifest.json
#	requirements_all.txt
#	requirements_test_all.txt
#	tests/components/switcher_kis/consts.py
#	tests/components/switcher_kis/test_cover.py
#	tests/components/switcher_kis/test_light.py"
,,,2024-10-27T09:25:44Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,c9fd080c1c2c2645bb481d234352d935a360bd49,"bump aioswitcher to 4.1.0
# Conflicts:
#	homeassistant/components/switcher_kis/manifest.json
#	requirements_all.txt
#	requirements_test_all.txt"
,,,2024-10-27T09:26:11Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,11b4cee8b806ea7792372f2b9be9dd7661d6cad9,"fix based on requested changes
# Conflicts:
#	homeassistant/components/switcher_kis/cover.py"
,,,2024-10-27T09:26:26Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,b62d5f2d9315d0fb13b346317e95d02fce1ecd43,"fix linting
# Conflicts:
#	homeassistant/components/switcher_kis/light.py"
,,,2024-10-27T09:26:49Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,ac15068b9256278adff532a7e29463cdb3e5a35d,"fix linting issue
# Conflicts:
#	homeassistant/components/switcher_kis/cover.py
#	homeassistant/components/switcher_kis/light.py"
,,,2024-10-27T09:27:33Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,dd4e037b62c2531df4506977c8180f7598f5861b,"fix based on requested changes
# Conflicts:
#	homeassistant/components/switcher_kis/cover.py"
,,,2024-10-27T09:28:04Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,8635b84f2ba686290830017eba37894918b965b4,"fix based on requested changes
# Conflicts:
#	homeassistant/components/switcher_kis/light.py"
,,,2024-10-27T09:28:23Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,23cbdd7a889349feabd12794de1fb68a58adf008,"fix light.py
# Conflicts:
#	homeassistant/components/switcher_kis/light.py"
,,,2024-10-06T14:53:50Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,c25cae5a0ca962f9f6ad64f46927aa1634fdb5e9,switcher fix for dual and single
,,,2024-10-06T15:07:14Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,a8d872f4c69d5d2c5e5b00c3ac85b8ef7587857c,Update light.py
,,,2024-10-27T09:36:35Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,cb15d0e8372275b86a5f9d8014098e93317cc29c,fix after rebase
,,,2024-10-27T10:12:07Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,456198f4b0d149659cd6dff58b1c6abe3f3d1617,"Update cover.py, strings.json, and test_cover.py"
,,,2024-10-27T20:23:52Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,7c946b87a36d2b1592bffed1627e3745a941adcc,fix based on requested changes
,,,2024-10-28T15:29:07Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,a487b9b79b196e3ae047b31ee7ea60b9107be64e,Fix latest things
,,,2024-10-28T15:31:12Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,826a2ee789b52dcecff7d35f8abfcda087d462fd,Fix latest things
,,,2024-10-28T15:42:27Z,,https://github.com/home-assistant/core/pull/127277,YogevBokobza,True,baf7d9bd2e01821346cf606565a4997b29a65b08,Merge branch 'dev' into switcher-add-s12-support
Issue,home-assistant[bot],"
Hey there @cgarwood, mind taking a look at this pull request as it has been labeled with an integration (`fully_kiosk`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L405) for? Thanks!

<details>
<summary>Code owner commands</summary>


Code owners of `fully_kiosk` can trigger bot actions by commenting:

- `@home-assistant close` Closes the pull request.
- `@home-assistant rename Awesome new title` Renames the pull request.
- `@home-assistant reopen` Reopen the pull request.
- `@home-assistant unassign fully_kiosk` Removes the current integration label and assignees on the pull request, add the integration domain after the command.

</details>

",2023-03-12T17:25:37Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Issue,home-assistant[bot],"<!-- ReviewDrafterComment -->
Please take a look at the requested changes, and use the **Ready for review** button when you are done, thanks :+1:

[_Learn more about our pull request process._](https://developers.home-assistant.io/docs/review-process#prs-are-being-drafted-when-changes-are-needed)
",2023-03-13T08:52:13Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Issue,github-actions[bot],"There hasn't been any activity on this pull request recently. This pull request has been automatically marked as stale because of that and will be closed if no further activity occurs within 7 days.
Thank you for your contributions.",2023-08-02T16:05:29Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Issue,edenhaus,Reopening as this PR waits on a review.,2023-08-09T16:43:01Z,True,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,emontnemery,"This file is no longer included in the git repository, please remove it",2023-03-13T08:44:37Z,True,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,emontnemery,"If the SSL settings are incorrect, what error will be raised when calling `fully.getDeviceInfo` below?",2023-03-13T08:52:07Z,True,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,r01k,"Without it the integration setup dialog has no text and the generic error messages lose the user-friendly verbiage. @cgarwood? 

![image](https://user-images.githubusercontent.com/19595786/225502890-0b60a354-9507-471c-ab8c-624d7bbb944c.png)
",2023-03-16T03:10:06Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,r01k,"If `use_ssl` is wrong, meaning that it is set to `True` but the Fully app is not configured for SSL, the error will be ""Failed to connect"" (""cannot_connect"" with the translations folder removed) regardless of the state of `verify_ssl`.

If `use_ssl` is correct, meaning that it is set to `True` and the Fully app is configured for SSL; but `verify_ssl` is wrong, meaning that HA has not been loaded with the CA to verify the certificate, there will be an SSL error from the backend library.",2023-03-16T03:16:07Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,emontnemery,"You need to run `python3 -m script.translations develop --all` in your local testing.
Again, please remove the file from this PR.

You may be basing your work on an old dev branch; the translations were removed from the core repo a couple of months ago.",2023-03-16T14:50:49Z,True,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,emontnemery,"> there will be an SSL error from the backend library

OK, and how is that shown to the user?",2023-03-16T14:52:29Z,True,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,r01k,Got it. Removed. `script.translations` generated the en.json file locally.,2023-03-16T17:17:18Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,r01k,"On the frontend the user gets ""Failed to connect"" as caught by 
`
            except (
            ClientConnectorError,
            FullyKioskError,
            asyncio.TimeoutError,
        ) as  error:
`
![image](https://user-images.githubusercontent.com/19595786/225700835-4dc708f9-0a73-43cd-8010-8b16f178419b.png)

And the debug log registers:
aiohttp.client_exceptions.ClientConnectorCertificateError: Cannot connect to host 192.168.1.30:2323 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:997)')]
",2023-03-16T17:22:05Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,emontnemery,"OK, in that case I'd suggest to set the error to something more detailed than `cannot_connect` to help the user distinguish between the different errors.",2023-03-28T08:04:01Z,True,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,r01k,"That was my intention originally but there's nothing for ssl errors in homeassistant/strings.json. I guess the general expectation is that the user will check the logs for the specific failure when getting ""Failed to connect"", specially if he is advanced enough to be setting up ssl with the integration.",2023-03-29T20:59:40Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,r01k,"@emontnemery, thoughts? ",2023-04-12T19:00:30Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,emontnemery,"I'd suggest to include the the exception error message in the `description_placeholders` since the error message is likely to aid the user if they made a mistake in the SSL configuration.

",2023-09-28T15:17:52Z,True,https://github.com/home-assistant/core/pull/89592,r01k,False,,
Review,r01k,"Now the exception message is shown to the user on the frontend, as recommended.

![image](https://github.com/home-assistant/core/assets/19595786/e439fbcd-6930-4868-b15a-db986e27e456)
",2023-11-01T07:06:28Z,False,https://github.com/home-assistant/core/pull/89592,r01k,False,,
,,,2022-12-01T04:58:58Z,,https://github.com/home-assistant/core/pull/89592,r01k,False,4d100d4c7a150f915c035356f2c65d0b5691ab7c,Add HTTPS support for Fully Kiosk with optional certificate verification.
,,,2022-12-02T01:08:16Z,,https://github.com/home-assistant/core/pull/89592,r01k,False,17278e4524201e4c77b5462c5f9cd6edba29e5f3,All pytests passing.
,,,2023-02-02T17:51:11Z,,https://github.com/home-assistant/core/pull/89592,r01k,False,109a40438a95f261efb12f9fed736f8b90686b74,Better readability for url parameter of DeviceInfo
,,,2023-03-12T17:12:33Z,,https://github.com/home-assistant/core/pull/89592,r01k,False,6971eefdc96b9572ad912e62492e0d618394c85f,All pytests passing with latest fixes from upstream
,,,2023-03-16T17:15:23Z,,https://github.com/home-assistant/core/pull/89592,r01k,False,51608b788f22365743d031c6d38a9de6fb2e5a38,Removing fully_kiosk/translations
,,,2023-10-29T15:38:27Z,,https://github.com/home-assistant/core/pull/89592,r01k,False,9f828ce1ad31be6ba247c4897e65dadd0ed64d25,Rebasing
,,,2023-10-29T18:20:09Z,,https://github.com/home-assistant/core/pull/89592,r01k,False,9b24007bc37f33bfde275554d0ebd20650e89697,Added extra error detail when the integration config flow fails
,,,2023-11-13T15:57:52Z,,https://github.com/home-assistant/core/pull/89592,r01k,False,cadf37814d2b979f7136895c114c23da83940aab,Merge branch 'dev' into https_support
Issue,home-assistant[bot],"
Hey there @gerard33, mind taking a look at this pull request as it has been labeled with an integration (`bmw_connected_drive`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L161) for? Thanks!

<details>
<summary>Code owner commands</summary>


Code owners of `bmw_connected_drive` can trigger bot actions by commenting:

- `@home-assistant close` Closes the pull request.
- `@home-assistant rename Awesome new title` Renames the pull request.
- `@home-assistant reopen` Reopen the pull request.
- `@home-assistant unassign bmw_connected_drive` Removes the current integration label and assignees on the pull request, add the integration domain after the command.

</details>

",2023-04-11T21:27:18Z,False,https://github.com/home-assistant/core/pull/91248,rikroe,True,,
Issue,home-assistant[bot],"<!-- ReviewDrafterComment -->
Please take a look at the requested changes, and use the **Ready for review** button when you are done, thanks :+1:

[_Learn more about our pull request process._](https://developers.home-assistant.io/docs/review-process#prs-are-being-drafted-when-changes-are-needed)
",2023-06-27T06:39:35Z,False,https://github.com/home-assistant/core/pull/91248,rikroe,True,,
Issue,rikroe,"The other PR is sufficient, thanks for asking! ",2023-06-27T07:56:03Z,True,https://github.com/home-assistant/core/pull/91248,rikroe,True,,
Issue,joostlek,Oops! Did not knew this PR existed. I am sorry for doing double work 🙏🏻 ,2023-06-27T07:57:59Z,True,https://github.com/home-assistant/core/pull/91248,rikroe,True,,
,,,2023-04-11T20:56:51Z,,https://github.com/home-assistant/core/pull/91248,rikroe,True,cb24071962e7b19f201406ac6a3e83248152b1b7,Add entity translations to bmw_connected_drive
,,,2023-04-12T15:11:15Z,,https://github.com/home-assistant/core/pull/91248,rikroe,True,a7dd23b8a471947b81f162a4adf6003727bf93b8,"Keep old entity names, fix tests"
,,,2023-04-12T15:35:40Z,,https://github.com/home-assistant/core/pull/91248,rikroe,True,091a652a6023263d56d457f7cac180a3d51e3d3a,Enfore entity name style guide
,,,2023-04-12T15:50:53Z,,https://github.com/home-assistant/core/pull/91248,rikroe,True,e5422c27c6e7a6ac3968544360866751da940195,Update snapshots
Issue,homeassistant,"Hi @prokon, 

It seems you haven't yet signed a CLA. Please do so [here](https://home-assistant.io/developers/cla_sign_start/?pr=home-assistant&#x2F;core#70375).

Once you do that we will be able to review and accept this pull request.

Thanks!
",2022-04-21T16:46:30Z,True,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Issue,probot-home-assistant[bot],"Hey there @frenck, mind taking a look at this pull request as it has been labeled with an integration (`verisure`) you are listed as a [code owner](https://github.com/home-assistant/core/blob/dev/CODEOWNERS#L1094) for? Thanks!
<sub><sup>(message by CodeOwnersMention)</sup></sub>",2022-04-21T16:46:33Z,False,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Issue,prokon,Forgot to mention that I have the Yale Doorman V2 lock - unsure if other Verisure locks would have different states?,2022-04-21T17:40:13Z,False,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Issue,prokon,"> Thanks!

Thank you for good help, this will HA more useful to me",2022-05-03T06:56:18Z,False,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Issue,MartinHjelmare,"We should probably mention the new state attribute in the user docs for Verisure:
https://www.home-assistant.io/integrations/verisure/#alarm-control-panel

Please link a docs PR here.",2022-05-03T07:17:58Z,True,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Issue,prokon,"> We should probably mention the new state attribute in the user docs for Verisure: https://www.home-assistant.io/integrations/verisure/#alarm-control-panel
> 
> Please link a docs PR here.

https://github.com/home-assistant/home-assistant.io/pull/22612",2022-05-03T07:43:17Z,False,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Issue,MartinHjelmare,Thanks!,2022-05-03T07:47:05Z,True,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Review,MartinHjelmare,Nothing seems to use this property.,2022-04-22T05:38:32Z,True,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Review,prokon,"Thank you for your review. This is the first time I look at the HA code, som my inexperience is exposed. I thought the properties would automatically be exposed as attributes to the lock entity. Then the ""method"" attribute could be used in automations.

Any pointers on how to expose ""change_method"" as an attributes to the lock entity?",2022-04-22T05:54:36Z,False,https://github.com/home-assistant/core/pull/70375,prokon,False,,
Review,MartinHjelmare,Extra state attributes can be set by implementing the property `extra_state_attributes`. A codeowner should approve the addition of new state attributes.,2022-04-22T06:26:58Z,True,https://github.com/home-assistant/core/pull/70375,prokon,False,,
