Comment Type,User,Comment,Date,Pull Request URL,Commit SHA,Author,Commit Message,Files Changed
Review,thecode,"```suggestion
    _cover_id: int
```
If you add it to the base class it will resolve the warning",2024-10-05T18:54:24Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"Add empty method:
```python
    def _update_data(self) -> None:
        """"""Update data from device.""""""
```",2024-10-05T18:54:28Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,Please move this to `SwitcherSingleLightEntity` class,2024-10-05T18:56:00Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"```suggestion
        """"""Return True if entity is on.""""""
          super().is_on()
```",2024-10-05T18:57:42Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"```python
    @property
    def is_on(self) -> bool:
        """"""Return True if entity is on.""""""
        super().is_on
        data = cast(SwitcherDualShutterSingleLight, self.coordinator.data)
        return bool(data.lights == DeviceState.ON)
```",2024-10-05T18:59:22Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-06T09:09:17Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-06T09:09:20Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-06T09:09:28Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-06T09:09:40Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-06T09:09:45Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"This was just an example not something you should commit (should be something like `return super().is_on() or ...`, however looking at the final result I think it would be better to remove this from the base class and add it in the subclasses.",2024-10-06T12:24:21Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-06T13:08:00Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"Please look at the logic used in the cover, you don't need to translate the light for a single entity.",2024-10-27T19:26:31Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"```suggestion
```",2024-10-27T19:28:47Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"```suggestion
        light_id: int,
```",2024-10-27T19:29:06Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"```suggestion
        light_id: int,
```",2024-10-27T19:29:22Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"```suggestion
        cover_id: int,
```",2024-10-27T19:29:32Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,thecode,"```suggestion
        cover_id: int,
```",2024-10-27T19:29:40Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,"It is done, but now the light will get the device name which is not what is shown in the Switcher App. (Just like the cover in the S11 device)

Now it will be like this:
Runner S11:
cover.switcher_runner_6cf5 (Actual name: Switcher Runner 6CF5)
light.switcher_runner_6cf5_light_1 (Actual name: Light 1)
light.switcher_runner_6cf5_light_2 (Actual name: Light 2)

Runner S12:
cover.switcher_run_plus_a9be_cover_1 (Actual name: Cover 1)
cover.switcher_run_plus_a9be_cover_2 (Actual name: Cover 2)
light.switcher_run_plus_a9be  (Actual name: Switcher Runner 6CF5)",2024-10-27T20:27:09Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:28Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:31Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:34Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:38Z,https://github.com/home-assistant/core/pull/127277,,,,
Review,YogevBokobza,It is done.,2024-10-27T20:27:42Z,https://github.com/home-assistant/core/pull/127277,,,,
,,,2024-10-27T09:25:09Z,https://github.com/home-assistant/core/pull/127277,814493087cf03cb31143e816c58b7d06c0fb7b16,YogevBokobza,"switcher add s12 support
# Conflicts:
#	homeassistant/components/switcher_kis/cover.py
#	homeassistant/components/switcher_kis/light.py
#	homeassistant/components/switcher_kis/manifest.json
#	requirements_all.txt
#	requirements_test_all.txt
#	tests/components/switcher_kis/consts.py
#	tests/components/switcher_kis/test_cover.py
#	tests/components/switcher_kis/test_light.py","[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 21, 'Deletions': 2, 'Changes': 23, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 5, 'Deletions': 0, 'Changes': 5, 'Status': 'modified'}, {'Filename': 'tests/components/switcher_kis/consts.py', 'Additions': 24, 'Deletions': 0, 'Changes': 24, 'Status': 'modified'}, {'Filename': 'tests/components/switcher_kis/test_config_flow.py', 'Additions': 3, 'Deletions': 0, 'Changes': 3, 'Status': 'modified'}, {'Filename': 'tests/components/switcher_kis/test_cover.py', 'Additions': 80, 'Deletions': 21, 'Changes': 101, 'Status': 'modified'}, {'Filename': 'tests/components/switcher_kis/test_light.py', 'Additions': 18, 'Deletions': 12, 'Changes': 30, 'Status': 'modified'}]"
,,,2024-10-27T09:25:44Z,https://github.com/home-assistant/core/pull/127277,c9fd080c1c2c2645bb481d234352d935a360bd49,YogevBokobza,"bump aioswitcher to 4.1.0
# Conflicts:
#	homeassistant/components/switcher_kis/manifest.json
#	requirements_all.txt
#	requirements_test_all.txt",[]
,,,2024-10-27T09:26:11Z,https://github.com/home-assistant/core/pull/127277,11b4cee8b806ea7792372f2b9be9dd7661d6cad9,YogevBokobza,"fix based on requested changes
# Conflicts:
#	homeassistant/components/switcher_kis/cover.py","[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 24, 'Deletions': 4, 'Changes': 28, 'Status': 'modified'}]"
,,,2024-10-27T09:26:26Z,https://github.com/home-assistant/core/pull/127277,b62d5f2d9315d0fb13b346317e95d02fce1ecd43,YogevBokobza,"fix linting
# Conflicts:
#	homeassistant/components/switcher_kis/light.py",[]
,,,2024-10-27T09:26:49Z,https://github.com/home-assistant/core/pull/127277,ac15068b9256278adff532a7e29463cdb3e5a35d,YogevBokobza,"fix linting issue
# Conflicts:
#	homeassistant/components/switcher_kis/cover.py
#	homeassistant/components/switcher_kis/light.py","[{'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 24, 'Deletions': 5, 'Changes': 29, 'Status': 'modified'}]"
,,,2024-10-27T09:27:33Z,https://github.com/home-assistant/core/pull/127277,dd4e037b62c2531df4506977c8180f7598f5861b,YogevBokobza,"fix based on requested changes
# Conflicts:
#	homeassistant/components/switcher_kis/cover.py","[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 36, 'Deletions': 21, 'Changes': 57, 'Status': 'modified'}]"
,,,2024-10-27T09:28:04Z,https://github.com/home-assistant/core/pull/127277,8635b84f2ba686290830017eba37894918b965b4,YogevBokobza,"fix based on requested changes
# Conflicts:
#	homeassistant/components/switcher_kis/light.py","[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 4, 'Deletions': 0, 'Changes': 4, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 8, 'Deletions': 3, 'Changes': 11, 'Status': 'modified'}]"
,,,2024-10-27T09:28:23Z,https://github.com/home-assistant/core/pull/127277,23cbdd7a889349feabd12794de1fb68a58adf008,YogevBokobza,"fix light.py
# Conflicts:
#	homeassistant/components/switcher_kis/light.py","[{'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 6, 'Deletions': 2, 'Changes': 8, 'Status': 'modified'}]"
,,,2024-10-06T14:53:50Z,https://github.com/home-assistant/core/pull/127277,c25cae5a0ca962f9f6ad64f46927aa1634fdb5e9,YogevBokobza,switcher fix for dual and single,"[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 5, 'Deletions': 1, 'Changes': 6, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 34, 'Deletions': 17, 'Changes': 51, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/strings.json', 'Additions': 8, 'Deletions': 0, 'Changes': 8, 'Status': 'modified'}, {'Filename': 'tests/components/switcher_kis/test_cover.py', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}, {'Filename': 'tests/components/switcher_kis/test_light.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}]"
,,,2024-10-06T15:07:14Z,https://github.com/home-assistant/core/pull/127277,a8d872f4c69d5d2c5e5b00c3ac85b8ef7587857c,YogevBokobza,Update light.py,"[{'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}]"
,,,2024-10-27T09:36:35Z,https://github.com/home-assistant/core/pull/127277,cb15d0e8372275b86a5f9d8014098e93317cc29c,YogevBokobza,fix after rebase,"[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 0, 'Deletions': 23, 'Changes': 23, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 0, 'Deletions': 18, 'Changes': 18, 'Status': 'modified'}]"
,,,2024-10-27T10:12:07Z,https://github.com/home-assistant/core/pull/127277,456198f4b0d149659cd6dff58b1c6abe3f3d1617,YogevBokobza,"Update cover.py, strings.json, and test_cover.py","[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 1, 'Deletions': 6, 'Changes': 7, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/strings.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'tests/components/switcher_kis/test_cover.py', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}]"
,,,2024-10-27T20:23:52Z,https://github.com/home-assistant/core/pull/127277,7c946b87a36d2b1592bffed1627e3745a941adcc,YogevBokobza,fix based on requested changes,"[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 3, 'Deletions': 3, 'Changes': 6, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/strings.json', 'Additions': 0, 'Deletions': 3, 'Changes': 3, 'Status': 'modified'}, {'Filename': 'tests/components/switcher_kis/test_light.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}]"
,,,2024-10-28T15:29:07Z,https://github.com/home-assistant/core/pull/127277,a487b9b79b196e3ae047b31ee7ea60b9107be64e,Joostlek,Fix latest things,"[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 6, 'Deletions': 5, 'Changes': 11, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 6, 'Deletions': 9, 'Changes': 15, 'Status': 'modified'}]"
,,,2024-10-28T15:31:12Z,https://github.com/home-assistant/core/pull/127277,826a2ee789b52dcecff7d35f8abfcda087d462fd,Joostlek,Fix latest things,"[{'Filename': 'homeassistant/components/switcher_kis/cover.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/switcher_kis/light.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}]"
,,,2024-10-28T15:42:27Z,https://github.com/home-assistant/core/pull/127277,baf7d9bd2e01821346cf606565a4997b29a65b08,Shay Levy,Merge branch 'dev' into switcher-add-s12-support,"[{'Filename': 'homeassistant/components/bang_olufsen/media_player.py', 'Additions': 10, 'Deletions': 0, 'Changes': 10, 'Status': 'modified'}, {'Filename': 'homeassistant/components/blink/__init__.py', 'Additions': 6, 'Deletions': 9, 'Changes': 15, 'Status': 'modified'}, {'Filename': 'homeassistant/components/broadlink/device.py', 'Additions': 2, 'Deletions': 8, 'Changes': 10, 'Status': 'modified'}, {'Filename': 'homeassistant/components/camera/__init__.py', 'Additions': 127, 'Deletions': 87, 'Changes': 214, 'Status': 'modified'}, {'Filename': 'homeassistant/components/camera/webrtc.py', 'Additions': 244, 'Deletions': 23, 'Changes': 267, 'Status': 'modified'}, {'Filename': 'homeassistant/components/cast/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/esphome/ffmpeg_proxy.py', 'Additions': 0, 'Deletions': 1, 'Changes': 1, 'Status': 'modified'}, {'Filename': 'homeassistant/components/fritz/coordinator.py', 'Additions': 3, 'Deletions': 0, 'Changes': 3, 'Status': 'modified'}, {'Filename': 'homeassistant/components/go2rtc/__init__.py', 'Additions': 81, 'Deletions': 21, 'Changes': 102, 'Status': 'modified'}, {'Filename': 'homeassistant/components/go2rtc/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/google/calendar.py', 'Additions': 16, 'Deletions': 2, 'Changes': 18, 'Status': 'modified'}, {'Filename': 'homeassistant/components/hassio/http.py', 'Additions': 37, 'Deletions': 54, 'Changes': 91, 'Status': 'modified'}, {'Filename': 'homeassistant/components/nest/camera.py', 'Additions': 3, 'Deletions': 2, 'Changes': 5, 'Status': 'modified'}, {'Filename': 'homeassistant/components/ovo_energy/config_flow.py', 'Additions': 18, 'Deletions': 20, 'Changes': 38, 'Status': 'modified'}, {'Filename': 'homeassistant/components/ovo_energy/strings.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/pegel_online/diagnostics.py', 'Additions': 21, 'Deletions': 0, 'Changes': 21, 'Status': 'added'}, {'Filename': 'homeassistant/components/pegel_online/entity.py', 'Additions': 2, 'Deletions': 1, 'Changes': 3, 'Status': 'modified'}, {'Filename': 'homeassistant/components/sensibo/config_flow.py', 'Additions': 50, 'Deletions': 22, 'Changes': 72, 'Status': 'modified'}, {'Filename': 'homeassistant/components/sensibo/strings.json', 'Additions': 10, 'Deletions': 1, 'Changes': 11, 'Status': 'modified'}, {'Filename': 'homeassistant/components/statistics/sensor.py', 'Additions': 32, 'Deletions': 6, 'Changes': 38, 'Status': 'modified'}, {'Filename': 'homeassistant/components/velbus/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/vodafone_station/sensor.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/websocket_api/connection.py', 'Additions': 17, 'Deletions': 9, 'Changes': 26, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/config_flow.py', 'Additions': 1, 'Deletions': 9, 'Changes': 10, 'Status': 'modified'}, {'Filename': 'homeassistant/components/yale_smart_alarm/binary_sensor.py', 'Additions': 26, 'Deletions': 1, 'Changes': 27, 'Status': 'modified'}, {'Filename': 'homeassistant/components/yale_smart_alarm/coordinator.py', 'Additions': 8, 'Deletions': 0, 'Changes': 8, 'Status': 'modified'}, {'Filename': 'homeassistant/components/zha/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/zha/strings.json', 'Additions': 48, 'Deletions': 0, 'Changes': 48, 'Status': 'modified'}, {'Filename': 'homeassistant/package_constraints.txt', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'requirements_all.txt', 'Additions': 4, 'Deletions': 4, 'Changes': 8, 'Status': 'modified'}, {'Filename': 'requirements_test.txt', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}, {'Filename': 'requirements_test_all.txt', 'Additions': 4, 'Deletions': 4, 'Changes': 8, 'Status': 'modified'}, {'Filename': 'script/licenses.py', 'Additions': 92, 'Deletions': 19, 'Changes': 111, 'Status': 'modified'}, {'Filename': 'tests/common.py', 'Additions': 6, 'Deletions': 0, 'Changes': 6, 'Status': 'modified'}, {'Filename': 'tests/components/apple_tv/test_config_flow.py', 'Additions': 1, 'Deletions': 5, 'Changes': 6, 'Status': 'modified'}, {'Filename': 'tests/components/azure_devops/test_config_flow.py', 'Additions': 2, 'Deletions': 0, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'tests/components/bang_olufsen/test_media_player.py', 'Additions': 46, 'Deletions': 1, 'Changes': 47, 'Status': 'modified'}, {'Filename': 'tests/components/camera/conftest.py', 'Additions': 26, 'Deletions': 11, 'Changes': 37, 'Status': 'modified'}, {'Filename': 'tests/components/camera/test_init.py', 'Additions': 1, 'Deletions': 313, 'Changes': 314, 'Status': 'modified'}, {'Filename': 'tests/components/camera/test_media_source.py', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}, {'Filename': 'tests/components/camera/test_webrtc.py', 'Additions': 881, 'Deletions': 68, 'Changes': 949, 'Status': 'modified'}, {'Filename': 'tests/components/fritz/const.py', 'Additions': 17, 'Deletions': 1, 'Changes': 18, 'Status': 'modified'}, {'Filename': 'tests/components/go2rtc/conftest.py', 'Additions': 16, 'Deletions': 7, 'Changes': 23, 'Status': 'modified'}, {'Filename': 'tests/components/go2rtc/test_init.py', 'Additions': 226, 'Deletions': 54, 'Changes': 280, 'Status': 'modified'}, {'Filename': 'tests/components/google/test_calendar.py', 'Additions': 56, 'Deletions': 0, 'Changes': 56, 'Status': 'modified'}, {'Filename': 'tests/components/hassio/test_http.py', 'Additions': 22, 'Deletions': 9, 'Changes': 31, 'Status': 'modified'}, {'Filename': 'tests/components/jewish_calendar/test_config_flow.py', 'Additions': 2, 'Deletions': 0, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'tests/components/nest/test_camera.py', 'Additions': 76, 'Deletions': 38, 'Changes': 114, 'Status': 'modified'}, {'Filename': 'tests/components/ovo_energy/test_config_flow.py', 'Additions': 23, 'Deletions': 15, 'Changes': 38, 'Status': 'modified'}, {'Filename': 'tests/components/pegel_online/snapshots/test_diagnostics.ambr', 'Additions': 39, 'Deletions': 0, 'Changes': 39, 'Status': 'added'}, {'Filename': 'tests/components/pegel_online/test_diagnostics.py', 'Additions': 44, 'Deletions': 0, 'Changes': 44, 'Status': 'added'}, {'Filename': 'tests/components/permobil/test_config_flow.py', 'Additions': 3, 'Deletions': 17, 'Changes': 20, 'Status': 'modified'}, {'Filename': 'tests/components/rtsp_to_webrtc/test_init.py', 'Additions': 45, 'Deletions': 24, 'Changes': 69, 'Status': 'modified'}, {'Filename': 'tests/components/sensibo/test_config_flow.py', 'Additions': 168, 'Deletions': 0, 'Changes': 168, 'Status': 'modified'}, {'Filename': 'tests/components/statistics/test_sensor.py', 'Additions': 59, 'Deletions': 4, 'Changes': 63, 'Status': 'modified'}, {'Filename': 'tests/components/system_bridge/test_config_flow.py', 'Additions': 16, 'Deletions': 9, 'Changes': 25, 'Status': 'modified'}, {'Filename': 'tests/components/yale_smart_alarm/fixtures/get_all.json', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}, {'Filename': 'tests/components/yale_smart_alarm/snapshots/test_binary_sensor.ambr', 'Additions': 141, 'Deletions': 0, 'Changes': 141, 'Status': 'modified'}, {'Filename': 'tests/components/yale_smart_alarm/snapshots/test_diagnostics.ambr', 'Additions': 5, 'Deletions': 2, 'Changes': 7, 'Status': 'modified'}]"
